lambda_1,lambda_2,lambda_3,perplexity
0.9895,0.0076,0.0029,9.790555459701093
0.9895,0.0077,0.0028,9.835864241978618
0.9895,0.0078,0.0027,9.881477768726327
0.9895,0.0079,0.0026,9.926804757400859
0.9895,0.008,0.0025,9.972321291761652
0.9895,0.0081,0.0024,10.01755889407336
0.9895,0.0082,0.0023,10.062683877633164
0.9895,0.0083,0.0022,10.107883778610777
0.9895,0.0084,0.0021,10.152950171539196
0.9895,0.0085,0.002,10.197925898387918
0.9895,0.0086,0.0019,10.242952727104965
0.9895,0.0087,0.0018,10.287764932214046
0.9895,0.0088,0.0017,10.332381260218273
0.9895,0.0089,0.0016,10.377252690188403
0.9895,0.009,0.0015,10.422079953302887
0.9895,0.0091,0.0014,10.466596276104532
0.9895,0.0092,0.0013,10.511125569002495
0.9895,0.0093,0.0012,10.555914067304847
0.9895,0.0094,0.0011,10.600296654930634
0.9895,0.0095,0.001,10.64466856895852
0.9895,0.0096,0.0009,10.689220942695773
0.9895,0.0097,0.0008,10.733451165823206
0.9895,0.0098,0.0007,10.778047725130044
0.9895,0.0099,0.0006,10.822493693201476
0.9895,0.01,0.0005,10.86681917766123
0.9895,0.0101,0.0004,10.9111506563014
0.9895,0.0102,0.0003,10.955835112945646
0.9895,0.0103,0.0002,11.000619573429702
0.9895,0.0104,0.0001,11.045958261651045
0.9896,0.0053,0.0051,8.715870602509765
0.9896,0.0054,0.005,8.763813802878394
0.9896,0.0055,0.0049,8.811534990423437
0.9896,0.0056,0.0048,8.859329280945737
0.9896,0.0057,0.0047,8.906834108235794
0.9896,0.0058,0.0046,8.954136770053662
0.9896,0.0059,0.0045,9.00150148735359
0.9896,0.006,0.0044,9.048629425949871
0.9896,0.0061,0.0043,9.095839549810776
0.9896,0.0062,0.0042,9.142825320957977
0.9896,0.0063,0.0041,9.189621706696592
0.9896,0.0064,0.004,9.236308831532504
0.9896,0.0065,0.0039,9.283137706674523
0.9896,0.0066,0.0038,9.329703812179478
0.9896,0.0067,0.0037,9.376217997950466
0.9896,0.0068,0.0036,9.422574384680576
0.9896,0.0069,0.0035,9.468831159094435
0.9896,0.007,0.0034,9.514958323661865
0.9896,0.0071,0.0033,9.561154309934771
0.9896,0.0072,0.0032,9.607142205672371
0.9896,0.0073,0.0031,9.65304651341462
0.9896,0.0074,0.003,9.698901577149158
0.9896,0.0075,0.0029,9.744645979797788
0.9896,0.0076,0.0028,9.790514759094721
0.9896,0.0077,0.0027,9.835925068177305
0.9896,0.0078,0.0026,9.881511615702623
0.9896,0.0079,0.0025,9.926978607114547
0.9896,0.008,0.0024,9.972236779921856
0.9896,0.0081,0.0023,10.017524920810315
0.9896,0.0082,0.0022,10.062780087150546
0.9896,0.0083,0.0021,10.107900020612743
0.9896,0.0084,0.002,10.15316250208811
0.9896,0.0085,0.0019,10.198063777762306
0.9896,0.0086,0.0018,10.243034269800091
0.9896,0.0087,0.0017,10.287884214279302
0.9896,0.0088,0.0016,10.33266138643942
0.9896,0.0089,0.0015,10.377536760509985
0.9896,0.009,0.0014,10.422109425021338
0.9896,0.0091,0.0013,10.466817446509323
0.9896,0.0092,0.0012,10.51148518429032
0.9896,0.0093,0.0011,10.556143694523517
0.9896,0.0094,0.001,10.600584913186498
0.9896,0.0095,0.0009,10.645045756044107
0.9896,0.0096,0.0008,10.68957557718388
0.9896,0.0097,0.0007,10.734025115633855
0.9896,0.0098,0.0006,10.778691074747947
0.9896,0.0099,0.0005,10.823105444920317
0.9896,0.01,0.0004,10.867522665565026
0.9896,0.0101,0.0003,10.912209850883608
0.9896,0.0102,0.0002,10.957057403718899
0.9896,0.0103,0.0001,11.002339488993789
0.9897,0.0052,0.0051,8.667917350207542
0.9897,0.0053,0.005,8.715757915747924
0.9897,0.0054,0.0049,8.763779704346144
0.9897,0.0055,0.0048,8.811514155198607
0.9897,0.0056,0.0047,8.859159799613995
0.9897,0.0057,0.0046,8.906680320180563
0.9897,0.0058,0.0045,8.95406151821889
0.9897,0.0059,0.0044,9.001435084489396
0.9897,0.006,0.0043,9.048623750473492
0.9897,0.0061,0.0042,9.095642541082269
0.9897,0.0062,0.0041,9.142647864836032
0.9897,0.0063,0.004,9.189544320784776
0.9897,0.0064,0.0039,9.236339716562508
0.9897,0.0065,0.0038,9.283045108213077
0.9897,0.0066,0.0037,9.329650041404067
0.9897,0.0067,0.0036,9.376105926429576
0.9897,0.0068,0.0035,9.422614580539083
0.9897,0.0069,0.0034,9.4688335394644
0.9897,0.007,0.0033,9.514993017252456
0.9897,0.0071,0.0032,9.561120133159863
0.9897,0.0072,0.0031,9.607132089852186
0.9897,0.0073,0.003,9.653168699557618
0.9897,0.0074,0.0029,9.698962478346033
0.9897,0.0075,0.0028,9.74471261714994
0.9897,0.0076,0.0027,9.790323811935625
0.9897,0.0077,0.0026,9.83597337242433
0.9897,0.0078,0.0025,9.881565580072449
0.9897,0.0079,0.0024,9.927037215948317
0.9897,0.008,0.0023,9.972289771787565
0.9897,0.0081,0.0022,10.01764306975888
0.9897,0.0082,0.0021,10.062907985335421
0.9897,0.0083,0.002,10.108025262084139
0.9897,0.0084,0.0019,10.153142899167491
0.9897,0.0085,0.0018,10.198117936291403
0.9897,0.0086,0.0017,10.24307502302551
0.9897,0.0087,0.0016,10.28790918081745
0.9897,0.0088,0.0015,10.332960384278348
0.9897,0.0089,0.0014,10.377757529076417
0.9897,0.009,0.0013,10.42228545090276
0.9897,0.0091,0.0012,10.46706586602777
0.9897,0.0092,0.0011,10.511810716870148
0.9897,0.0093,0.001,10.55631565385262
0.9897,0.0094,0.0009,10.600991085992186
0.9897,0.0095,0.0008,10.64569571332396
0.9897,0.0096,0.0007,10.690008444580283
0.9897,0.0097,0.0006,10.734535057056164
0.9897,0.0098,0.0005,10.77919062149984
0.9897,0.0099,0.0004,10.823902199821351
0.9897,0.01,0.0003,10.8684538919911
0.9897,0.0101,0.0002,10.913436187313382
0.9897,0.0102,0.0001,10.958736917142254
0.9898,0.0052,0.005,8.66778366697456
0.9898,0.0053,0.0049,8.715741667397436
0.9898,0.0054,0.0048,8.763665515419852
0.9898,0.0055,0.0047,8.81153325554211
0.9898,0.0056,0.0046,8.859135757285367
0.9898,0.0057,0.0045,8.906633853489238
0.9898,0.0058,0.0044,8.954087839309185
0.9898,0.0059,0.0043,9.00128015512458
0.9898,0.006,0.0042,9.048629271560912
0.9898,0.0061,0.0041,9.095674440249402
0.9898,0.0062,0.004,9.14267338080718
0.9898,0.0063,0.0039,9.189454205867891
0.9898,0.0064,0.0038,9.236270803322025
0.9898,0.0065,0.0037,9.283010000996457
0.9898,0.0066,0.0036,9.32966855953278
0.9898,0.0067,0.0035,9.376129851086601
0.9898,0.0068,0.0034,9.42255418595233
0.9898,0.0069,0.0033,9.468853583578452
0.9898,0.007,0.0032,9.515116766810197
0.9898,0.0071,0.0031,9.561119597945892
0.9898,0.0072,0.003,9.607079290247398
0.9898,0.0073,0.0029,9.653156046627682
0.9898,0.0074,0.0028,9.699013372076015
0.9898,0.0075,0.0027,9.744735943256734
0.9898,0.0076,0.0026,9.790325156070345
0.9898,0.0077,0.0025,9.836148411070708
0.9898,0.0078,0.0024,9.881598207868443
0.9898,0.0079,0.0023,9.927079114276452
0.9898,0.008,0.0022,9.972484061899918
0.9898,0.0081,0.0021,10.017606076347443
0.9898,0.0082,0.002,10.062989919017582
0.9898,0.0083,0.0019,10.108192769547047
0.9898,0.0084,0.0018,10.153318554161961
0.9898,0.0085,0.0017,10.19825661333955
0.9898,0.0086,0.0016,10.243174539991006
0.9898,0.0087,0.0015,10.288098634438674
0.9898,0.0088,0.0014,10.333090220652569
0.9898,0.0089,0.0013,10.377919278464242
0.9898,0.009,0.0012,10.422627994660925
0.9898,0.0091,0.0011,10.467461030941262
0.9898,0.0092,0.001,10.512124486139465
0.9898,0.0093,0.0009,10.556673899292909
0.9898,0.0094,0.0008,10.60132019255561
0.9898,0.0095,0.0007,10.646028071492143
0.9898,0.0096,0.0006,10.690538652560726
0.9898,0.0097,0.0005,10.73523788862994
0.9898,0.0098,0.0004,10.77977439422721
0.9898,0.0099,0.0003,10.824757328803713
0.9898,0.01,0.0002,10.869700292453734
0.9898,0.0101,0.0001,10.915098789864238
0.9899,0.0051,0.005,8.619518415361238
0.9899,0.0052,0.0049,8.667727676711817
0.9899,0.0053,0.0048,8.715718785053248
0.9899,0.0054,0.0047,8.763656522159325
0.9899,0.0055,0.0046,8.811434238061416
0.9899,0.0056,0.0045,8.859058837012826
0.9899,0.0057,0.0044,8.90665593673205
0.9899,0.0058,0.0043,8.953962806737968
0.9899,0.0059,0.0042,9.001373053384008
0.9899,0.006,0.0041,9.048415476794927
0.9899,0.0061,0.004,9.095679861115046
0.9899,0.0062,0.0039,9.142687065120697
0.9899,0.0063,0.0038,9.189547862516418
0.9899,0.0064,0.0037,9.236328497341987
0.9899,0.0065,0.0036,9.282884581205591
0.9899,0.0066,0.0035,9.329668542579954
0.9899,0.0067,0.0034,9.37620213830901
0.9899,0.0068,0.0033,9.422402930920258
0.9899,0.0069,0.0032,9.468728850641858
0.9899,0.007,0.0031,9.515156197688968
0.9899,0.0071,0.003,9.561179506735014
0.9899,0.0072,0.0029,9.607196038744432
0.9899,0.0073,0.0028,9.653207809735374
0.9899,0.0074,0.0027,9.698969428205272
0.9899,0.0075,0.0026,9.744757382019582
0.9899,0.0076,0.0025,9.790390386842276
0.9899,0.0077,0.0024,9.836236032873789
0.9899,0.0078,0.0023,9.881626108735489
0.9899,0.0079,0.0022,9.927119547738485
0.9899,0.008,0.0021,9.972409173513999
0.9899,0.0081,0.002,10.017862005381618
0.9899,0.0082,0.0019,10.063216101557153
0.9899,0.0083,0.0018,10.108398759196936
0.9899,0.0084,0.0017,10.15325283291978
0.9899,0.0085,0.0016,10.198524789399489
0.9899,0.0086,0.0015,10.24334989559644
0.9899,0.0087,0.0014,10.288471671222757
0.9899,0.0088,0.0013,10.333349620361986
0.9899,0.0089,0.0012,10.378044919470156
0.9899,0.009,0.0011,10.422984925033546
0.9899,0.0091,0.001,10.46780216675931
0.9899,0.0092,0.0009,10.51249402112921
0.9899,0.0093,0.0008,10.55702343885955
0.9899,0.0094,0.0007,10.60185612017332
0.9899,0.0095,0.0006,10.646617509997757
0.9899,0.0096,0.0005,10.691198040807558
0.9899,0.0097,0.0004,10.736043303876901
0.9899,0.0098,0.0003,10.780728206840493
0.9899,0.0099,0.0002,10.82579724505137
0.9899,0.01,0.0001,10.871414731040547
0.99,0.0051,0.0049,8.619437424340749
0.99,0.0052,0.0048,8.667563383311146
0.99,0.0053,0.0047,8.71575436849679
0.99,0.0054,0.0046,8.763581623796357
0.99,0.0055,0.0045,8.811315731227497
0.99,0.0056,0.0044,8.859065843343194
0.99,0.0057,0.0043,8.906558108677576
0.99,0.0058,0.0042,8.95397968550012
0.99,0.0059,0.0041,9.001292403381786
0.99,0.006,0.004,9.048448395722357
0.99,0.0061,0.0039,9.095700792373364
0.99,0.0062,0.0038,9.14257726033604
0.99,0.0063,0.0037,9.189470061924892
0.99,0.0064,0.0036,9.236292977098152
0.99,0.0065,0.0035,9.282884562265739
0.99,0.0066,0.0034,9.32952088616233
0.99,0.0067,0.0033,9.37609313855279
0.99,0.0068,0.0032,9.422362598296363
0.99,0.0069,0.0031,9.468733384153353
0.99,0.007,0.003,9.51498376713197
0.99,0.0071,0.0029,9.561077325011636
0.99,0.0072,0.0028,9.607152879987655
0.99,0.0073,0.0027,9.653197135785074
0.99,0.0074,0.0026,9.698946449339832
0.99,0.0075,0.0025,9.74483536281868
0.99,0.0076,0.0024,9.790449861855011
0.99,0.0077,0.0023,9.836284949390462
0.99,0.0078,0.0022,9.881676687236588
0.99,0.0079,0.0021,9.927234760134517
0.99,0.008,0.002,9.972567495606569
0.99,0.0081,0.0019,10.01787637776838
0.99,0.0082,0.0018,10.063304179200925
0.99,0.0083,0.0017,10.108407838499339
0.99,0.0084,0.0016,10.153495978662713
0.99,0.0085,0.0015,10.198770914389684
0.99,0.0086,0.0014,10.243670525603665
0.99,0.0087,0.0013,10.288628725551668
0.99,0.0088,0.0012,10.333519557672709
0.99,0.0089,0.0011,10.378526313935653
0.99,0.009,0.001,10.423085101183801
0.99,0.0091,0.0009,10.46813622415173
0.99,0.0092,0.0008,10.512762999844508
0.99,0.0093,0.0007,10.557498920437771
0.99,0.0094,0.0006,10.602273011392837
0.99,0.0095,0.0005,10.647168439460273
0.99,0.0096,0.0004,10.692005285279482
0.99,0.0097,0.0003,10.73682632399238
0.99,0.0098,0.0002,10.78192892153934
0.99,0.0099,0.0001,10.82736848793375
0.9901,0.005,0.0049,8.571195465428994
0.9901,0.0051,0.0048,8.619492321667156
0.9901,0.0052,0.0047,8.667624632777107
0.9901,0.0053,0.0046,8.715644244276483
0.9901,0.0054,0.0045,8.763578450345095
0.9901,0.0055,0.0044,8.811276845407994
0.9901,0.0056,0.0043,8.858956184114405
0.9901,0.0057,0.0042,8.906609244597464
0.9901,0.0058,0.0041,8.953909729490947
0.9901,0.0059,0.004,9.001273713627972
0.9901,0.006,0.0039,9.048478035006639
0.9901,0.0061,0.0038,9.095574369744693
0.9901,0.0062,0.0037,9.142567484597802
0.9901,0.0063,0.0036,9.189490042660053
0.9901,0.0064,0.0035,9.236253464946035
0.9901,0.0065,0.0034,9.28293686187762
0.9901,0.0066,0.0033,9.329524731894557
0.9901,0.0067,0.0032,9.376012040883102
0.9901,0.0068,0.0031,9.422368955193406
0.9901,0.0069,0.003,9.468785147089955
0.9901,0.007,0.0029,9.514942776520853
0.9901,0.0071,0.0028,9.561130753289273
0.9901,0.0072,0.0027,9.607233096213573
0.9901,0.0073,0.0026,9.653244292820466
0.9901,0.0074,0.0025,9.699055525625655
0.9901,0.0075,0.0024,9.745016252090842
0.9901,0.0076,0.0023,9.790621691854472
0.9901,0.0077,0.0022,9.836199941864566
0.9901,0.0078,0.0021,9.881817538177058
0.9901,0.0079,0.002,9.927203296210427
0.9901,0.008,0.0019,9.9726202952828
0.9901,0.0081,0.0018,10.01793149321496
0.9901,0.0082,0.0017,10.063411297075717
0.9901,0.0083,0.0016,10.108557564599538
0.9901,0.0084,0.0015,10.153680606219604
0.9901,0.0085,0.0014,10.198809056885823
0.9901,0.0086,0.0013,10.243945694939093
0.9901,0.0087,0.0012,10.288898666851805
0.9901,0.0088,0.0011,10.333933942596312
0.9901,0.0089,0.001,10.37883741505022
0.9901,0.009,0.0009,10.423536771403086
0.9901,0.0091,0.0008,10.468400552961786
0.9901,0.0092,0.0007,10.513294126368999
0.9901,0.0093,0.0006,10.558124039526039
0.9901,0.0094,0.0005,10.60296567460876
0.9901,0.0095,0.0004,10.647681551385919
0.9901,0.0096,0.0003,10.692712631659077
0.9901,0.0097,0.0002,10.737972229425695
0.9901,0.0098,0.0001,10.783569671355815
0.9902,0.005,0.0048,8.571096316467683
0.9902,0.0051,0.0047,8.61938020962773
0.9902,0.0052,0.0046,8.667632555793471
0.9902,0.0053,0.0045,8.71563803294425
0.9902,0.0054,0.0044,8.763475572013089
0.9902,0.0055,0.0043,8.811311450558117
0.9902,0.0056,0.0042,8.858821585545666
0.9902,0.0057,0.0041,8.906427024259017
0.9902,0.0058,0.004,8.953861463045365
0.9902,0.0059,0.0039,9.001263894561111
0.9902,0.006,0.0038,9.048415733572929
0.9902,0.0061,0.0037,9.095525039605826
0.9902,0.0062,0.0036,9.142475038724664
0.9902,0.0063,0.0035,9.189449821815337
0.9902,0.0064,0.0034,9.236212818354685
0.9902,0.0065,0.0033,9.282934181018325
0.9902,0.0066,0.0032,9.329458053074813
0.9902,0.0067,0.0031,9.376025235333659
0.9902,0.0068,0.003,9.422440446579685
0.9902,0.0069,0.0029,9.468785295848056
0.9902,0.007,0.0028,9.515017677426178
0.9902,0.0071,0.0027,9.56120450212934
0.9902,0.0072,0.0026,9.60742636584194
0.9902,0.0073,0.0025,9.653259215454709
0.9902,0.0074,0.0024,9.69915158532768
0.9902,0.0075,0.0023,9.74491066361336
0.9902,0.0076,0.0022,9.790733091404801
0.9902,0.0077,0.0021,9.836236542141878
0.9902,0.0078,0.002,9.88187193086768
0.9902,0.0079,0.0019,9.927272682961533
0.9902,0.008,0.0018,9.97286386518248
0.9902,0.0081,0.0017,10.018218418714161
0.9902,0.0082,0.0016,10.063452518593834
0.9902,0.0083,0.0015,10.108747262872793
0.9902,0.0084,0.0014,10.153883167738757
0.9902,0.0085,0.0013,10.198812030311293
0.9902,0.0086,0.0012,10.244176962128774
0.9902,0.0087,0.0011,10.28919689672936
0.9902,0.0088,0.001,10.334127782108872
0.9902,0.0089,0.0009,10.379206077724694
0.9902,0.009,0.0008,10.424032711663225
0.9902,0.0091,0.0007,10.468837200781875
0.9902,0.0092,0.0006,10.513785775202631
0.9902,0.0093,0.0005,10.558749446040643
0.9902,0.0094,0.0004,10.603702812387699
0.9902,0.0095,0.0003,10.648555190352608
0.9902,0.0096,0.0002,10.693964786612208
0.9902,0.0097,0.0001,10.73967004516677
0.9903,0.0049,0.0048,8.52264740268162
0.9903,0.005,0.0047,8.571058218150487
0.9903,0.0051,0.0046,8.619294380238175
0.9903,0.0052,0.0045,8.66761873506364
0.9903,0.0053,0.0044,8.715499603508187
0.9903,0.0054,0.0043,8.763389728757483
0.9903,0.0055,0.0042,8.811294592957255
0.9903,0.0056,0.0041,8.858786252302124
0.9903,0.0057,0.004,8.906416834699224
0.9903,0.0058,0.0039,8.953905775524511
0.9903,0.0059,0.0038,9.001102854284921
0.9903,0.006,0.0037,9.048444013185172
0.9903,0.0061,0.0036,9.095498564642178
0.9903,0.0062,0.0035,9.14251503458575
0.9903,0.0063,0.0034,9.189455751155734
0.9903,0.0064,0.0033,9.236217020527109
0.9903,0.0065,0.0032,9.282928646867427
0.9903,0.0066,0.0031,9.329530966362267
0.9903,0.0067,0.003,9.375979517626801
0.9903,0.0068,0.0029,9.422445576095212
0.9903,0.0069,0.0028,9.468860641897038
0.9903,0.007,0.0027,9.515037671905736
0.9903,0.0071,0.0026,9.561142503155
0.9903,0.0072,0.0025,9.607344931733367
0.9903,0.0073,0.0024,9.65328168344769
0.9903,0.0074,0.0023,9.699174123752357
0.9903,0.0075,0.0022,9.744967225458543
0.9903,0.0076,0.0021,9.790736128880894
0.9903,0.0077,0.002,9.83638483794239
0.9903,0.0078,0.0019,9.882067571888175
0.9903,0.0079,0.0018,9.927492749070092
0.9903,0.008,0.0017,9.972984046298668
0.9903,0.0081,0.0016,10.01844753561162
0.9903,0.0082,0.0015,10.063692593441141
0.9903,0.0083,0.0014,10.109004452244118
0.9903,0.0084,0.0013,10.15416791476995
0.9903,0.0085,0.0012,10.199253204672035
0.9903,0.0086,0.0011,10.24453197483242
0.9903,0.0087,0.001,10.289616648581603
0.9903,0.0088,0.0009,10.334522891831515
0.9903,0.0089,0.0008,10.379613486774117
0.9903,0.009,0.0007,10.42440810615784
0.9903,0.0091,0.0006,10.469470740572351
0.9903,0.0092,0.0005,10.514441753110129
0.9903,0.0093,0.0004,10.559440342664088
0.9903,0.0094,0.0003,10.604684703080775
0.9903,0.0095,0.0002,10.649888375445085
0.9903,0.0096,0.0001,10.695737280090944
0.9904,0.0049,0.0047,8.522652181294083
0.9904,0.005,0.0046,8.571083869281935
0.9904,0.0051,0.0045,8.619275891564124
0.9904,0.0052,0.0044,8.66736881587365
0.9904,0.0053,0.0043,8.715506555897138
0.9904,0.0054,0.0042,8.7633244491139
0.9904,0.0055,0.0041,8.811148080083834
0.9904,0.0056,0.004,8.858847995675974
0.9904,0.0057,0.0039,8.906399197249222
0.9904,0.0058,0.0038,8.953879776317242
0.9904,0.0059,0.0037,9.00112899840973
0.9904,0.006,0.0036,9.048401381688867
0.9904,0.0061,0.0035,9.095554933824094
0.9904,0.0062,0.0034,9.142518681245255
0.9904,0.0063,0.0033,9.18949706028325
0.9904,0.0064,0.0032,9.236274537931841
0.9904,0.0065,0.0031,9.282874637514498
0.9904,0.0066,0.003,9.32957573274899
0.9904,0.0067,0.0029,9.376032120888421
0.9904,0.0068,0.0028,9.42260707262912
0.9904,0.0069,0.0027,9.468795290128195
0.9904,0.007,0.0026,9.51509505267439
0.9904,0.0071,0.0025,9.561241426838114
0.9904,0.0072,0.0024,9.607338383163453
0.9904,0.0073,0.0023,9.653422537076958
0.9904,0.0074,0.0022,9.69929557835336
0.9904,0.0075,0.0021,9.745054376179871
0.9904,0.0076,0.002,9.790809853477938
0.9904,0.0077,0.0019,9.83653129124487
0.9904,0.0078,0.0018,9.882110755133839
0.9904,0.0079,0.0017,9.927644385060846
0.9904,0.008,0.0016,9.973161192421466
0.9904,0.0081,0.0015,10.018604178016146
0.9904,0.0082,0.0014,10.063919489758938
0.9904,0.0083,0.0013,10.109205608668404
0.9904,0.0084,0.0012,10.154502722824601
0.9904,0.0085,0.0011,10.199601887906622
0.9904,0.0086,0.001,10.244665674827706
0.9904,0.0087,0.0009,10.28980478420628
0.9904,0.0088,0.0008,10.334923950666543
0.9904,0.0089,0.0007,10.380091465075054
0.9904,0.009,0.0006,10.425099068630866
0.9904,0.0091,0.0005,10.470089225331275
0.9904,0.0092,0.0004,10.515195170800123
0.9904,0.0093,0.0003,10.560209641412236
0.9904,0.0094,0.0002,10.60589033093416
0.9904,0.0095,0.0001,10.651606055978437
0.9905,0.0048,0.0047,8.47407050513932
0.9905,0.0049,0.0046,8.522604392764263
0.9905,0.005,0.0045,8.571000529679896
0.9905,0.0051,0.0044,8.619262879470893
0.9905,0.0052,0.0043,8.667386334216076
0.9905,0.0053,0.0042,8.715469466477135
0.9905,0.0054,0.0041,8.76335332194834
0.9905,0.0055,0.004,8.811085795539798
0.9905,0.0056,0.0039,8.858857291319222
0.9905,0.0057,0.0038,8.906388198899686
0.9905,0.0058,0.0037,8.953782499398612
0.9905,0.0059,0.0036,9.001122483713063
0.9905,0.006,0.0035,9.04845951814413
0.9905,0.0061,0.0034,9.09556013517994
0.9905,0.0062,0.0033,9.14263097688958
0.9905,0.0063,0.0032,9.189559667430496
0.9905,0.0064,0.0031,9.236296103619937
0.9905,0.0065,0.003,9.282921295081206
0.9905,0.0066,0.0029,9.329573945101046
0.9905,0.0067,0.0028,9.376002547142198
0.9905,0.0068,0.0027,9.422448102065406
0.9905,0.0069,0.0026,9.468881726021024
0.9905,0.007,0.0025,9.515219787146082
0.9905,0.0071,0.0024,9.5613297838479
0.9905,0.0072,0.0023,9.607541743757327
0.9905,0.0073,0.0022,9.653418242460393
0.9905,0.0074,0.0021,9.699405433613478
0.9905,0.0075,0.002,9.74517764117358
0.9905,0.0076,0.0019,9.790954982705664
0.9905,0.0077,0.0018,9.836621215984971
0.9905,0.0078,0.0017,9.88228080005745
0.9905,0.0079,0.0016,9.927793579223785
0.9905,0.008,0.0015,9.973390021919192
0.9905,0.0081,0.0014,10.018918133528025
0.9905,0.0082,0.0013,10.064136086541051
0.9905,0.0083,0.0012,10.109577144842543
0.9905,0.0084,0.0011,10.154706353781473
0.9905,0.0085,0.001,10.199976424919868
0.9905,0.0086,0.0009,10.24500850131876
0.9905,0.0087,0.0008,10.290190189354274
0.9905,0.0088,0.0007,10.33530428743313
0.9905,0.0089,0.0006,10.380494606421017
0.9905,0.009,0.0005,10.425840692858026
0.9905,0.0091,0.0004,10.47088112317877
0.9905,0.0092,0.0003,10.516195837407947
0.9905,0.0093,0.0002,10.561511294413656
0.9905,0.0094,0.0001,10.607432153526334
0.9906,0.0048,0.0046,8.473974630499933
0.9906,0.0049,0.0045,8.522537697573899
0.9906,0.005,0.0044,8.570917534563856
0.9906,0.0051,0.0043,8.619287893315406
0.9906,0.0052,0.0042,8.667426084887115
0.9906,0.0053,0.0041,8.71547213854654
0.9906,0.0054,0.004,8.76327703239851
0.9906,0.0055,0.0039,8.811114384770255
0.9906,0.0056,0.0038,8.858793551381364
0.9906,0.0057,0.0037,8.906326161613034
0.9906,0.0058,0.0036,8.953788653159796
0.9906,0.0059,0.0035,9.001167055864421
0.9906,0.006,0.0034,9.04847151302283
0.9906,0.0061,0.0033,9.095466223900592
0.9906,0.0062,0.0032,9.14252579032262
0.9906,0.0063,0.0031,9.189436615132786
0.9906,0.0064,0.003,9.23624962250697
0.9906,0.0065,0.0029,9.282995194827452
0.9906,0.0066,0.0028,9.329630123052251
0.9906,0.0067,0.0027,9.376200317916847
0.9906,0.0068,0.0026,9.422602378738075
0.9906,0.0069,0.0025,9.469000123091849
0.9906,0.007,0.0024,9.515224528855992
